id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
3352,1.0,60.0,3.0,intermediate,CSE,6.0,5.0,95.0,10.0,7.0,23.0,0.0,0.0,0.33,hackathon,0
3353,5.0,64.0,2.0,intermediate,CSE,7.0,6.0,64.0,12.0,4.0,8.0,1.0,1.0,0.5,hackathon,0
3354,0.0,21.0,3.0,beginner,ECE,6.0,6.0,47.0,6.0,4.0,3.0,,0.0,1.0,fun,0
3355,0.0,55.0,4.0,beginner,ECM,6.0,6.0,36.0,3.0,,20.0,0.0,0.0,0.5,hackathon,1
3356,0.0,54.0,5.0,beginner,ME,5.0,0.0,68.0,4.0,4.0,16.0,0.0,0.0,0.2,sporting,0
3357,0.0,30.0,5.0,intermediate,CE,0.0,0.0,76.0,15.0,10.0,24.0,0.0,0.0,0.4,contest,1
3358,3.0,42.0,4.0,intermediate,MM,5.0,0.0,65.0,10.0,0.0,23.0,1.0,1.0,0.25,hackathon,0
3359,3.0,39.0,3.0,beginner,PIE,8.0,6.0,11.0,12.0,2.0,20.0,0.0,0.0,0.0,other,0
3360,2.0,63.0,1.0,beginner,ME,6.0,6.0,74.0,6.0,8.0,17.0,0.0,0.0,0.0,contest,0
3361,0.0,36.0,4.0,intermediate,CE,0.0,5.0,36.0,18.0,10.0,,1.0,0.0,1.0,dance,0
3362,1.0,99.0,3.0,beginner,CSE,5.0,0.0,32.0,17.0,10.0,20.0,1.0,0.0,0.67,sporting,0
3363,1.0,73.0,4.0,expert,EE,5.0,5.0,58.0,65.0,9.0,2.0,,0.0,0.75,contest,1
3364,6.0,50.0,5.0,beginner,CSE,7.0,7.0,43.0,3.0,6.0,16.0,1.0,1.0,0.8,gaming,1
3365,1.0,39.0,1.0,expert,ECE,0.0,0.0,59.0,1.0,2.0,14.0,0.0,0.0,0.0,debate,0
3366,1.0,64.0,2.0,beginner,ECE,8.0,5.0,24.0,9.0,6.0,8.0,0.0,0.0,0.0,contest,0
3367,1.0,34.0,5.0,beginner,CSE,8.0,5.0,55.0,19.0,6.0,30.0,0.0,0.0,0.6,hackathon,1
3368,,,5.0,intermediate,ME,7.0,8.0,54.0,7.0,2.0,29.0,1.0,1.0,1.0,hackathon,1
3369,20.0,31.0,1.0,beginner,MM,0.0,0.0,10.0,19.0,0.0,7.0,0.0,0.0,0.0,sporting,0
3370,1.0,27.0,5.0,beginner,CSE,0.0,0.0,18.0,4.0,10.0,6.0,1.0,1.0,0.0,contest,0
3371,5.0,58.0,2.0,intermediate,CSE,5.0,8.0,21.0,18.0,4.0,16.0,1.0,1.0,0.0,gaming,0
3372,0.0,19.0,2.0,beginner,MM,6.0,6.0,65.0,10.0,8.0,16.0,0.0,0.0,0.5,sporting,0
3373,0.0,63.0,2.0,beginner,ME,0.0,0.0,45.0,18.0,2.0,2.0,1.0,1.0,0.5,gaming,0
3374,0.0,64.0,2.0,beginner,CE,8.0,5.0,56.0,6.0,0.0,9.0,0.0,0.0,0.5,contest,0
3375,2.0,27.0,5.0,beginner,ECE,5.0,7.0,40.0,5.0,6.0,18.0,1.0,1.0,0.4,hackathon,0
3376,0.0,65.0,5.0,intermediate,ECM,7.0,8.0,45.0,5.0,4.0,0.0,1.0,0.0,0.6,other,0
3377,1.0,46.0,4.0,intermediate,ECE,8.0,7.0,77.0,6.0,2.0,0.0,1.0,1.0,0.5,fun,0
3378,,,3.0,expert,PIE,5.0,0.0,77.0,1.0,3.0,5.0,1.0,1.0,0.33,contest,1
3379,0.0,60.0,4.0,expert,CE,6.0,5.0,13.0,0.0,5.0,14.0,1.0,0.0,0.75,sporting,0
3380,,,3.0,expert,EE,6.0,5.0,27.0,3.0,10.0,26.0,1.0,1.0,1.0,singing,0
3381,0.0,57.0,4.0,intermediate,MM,0.0,5.0,66.0,5.0,6.0,1.0,1.0,0.0,0.75,hackathon,0
3382,0.0,60.0,1.0,beginner,ME,7.0,0.0,91.0,20.0,6.0,24.0,0.0,0.0,0.0,hackathon,0
3383,1.0,59.0,3.0,intermediate,ECE,8.0,6.0,49.0,17.0,10.0,20.0,0.0,0.0,1.0,gaming,1
3384,5.0,32.0,3.0,intermediate,CSE,0.0,5.0,65.0,19.0,8.0,28.0,0.0,0.0,0.0,singing,1
3385,1.0,46.0,5.0,beginner,ECM,0.0,0.0,63.0,6.0,3.0,18.0,1.0,0.0,0.4,gaming,0
3386,1.0,67.0,2.0,beginner,MM,7.0,6.0,27.0,12.0,9.0,19.0,1.0,1.0,0.5,contest,0
3387,7.0,49.0,5.0,intermediate,EE,5.0,5.0,54.0,7.0,4.0,16.0,1.0,0.0,1.0,hackathon,0
3388,3.0,36.0,1.0,beginner,CSE,6.0,,53.0,6.0,4.0,22.0,1.0,0.0,0.0,contest,0
3389,6.0,80.0,4.0,intermediate,EE,7.0,6.0,43.0,9.0,0.0,17.0,1.0,1.0,0.25,hackathon,0
3390,0.0,45.0,2.0,intermediate,ME,8.0,7.0,49.0,3.0,7.0,9.0,0.0,0.0,0.0,sporting,0
3391,,,1.0,beginner,PIE,5.0,6.0,54.0,1.0,6.0,0.0,1.0,0.0,0.0,contest,0
3392,3.0,62.0,2.0,expert,EE,6.0,0.0,62.0,1.0,1.0,2.0,1.0,1.0,0.0,gaming,0
3393,1.0,53.0,4.0,expert,ECE,7.0,8.0,64.0,9.0,7.0,19.0,1.0,0.0,0.5,fun,0
3394,0.0,75.0,5.0,intermediate,ECE,8.0,8.0,73.0,3.0,2.0,23.0,0.0,0.0,0.2,hackathon,0
3395,1.0,61.0,3.0,beginner,ME,6.0,5.0,60.0,11.0,5.0,23.0,0.0,0.0,1.0,hackathon,0
3396,,,4.0,intermediate,CSE,0.0,,42.0,16.0,2.0,18.0,1.0,0.0,0.25,gaming,0
3397,2.0,17.0,5.0,intermediate,CSE,8.0,8.0,47.0,11.0,5.0,18.0,0.0,0.0,0.8,hackathon,1
3398,0.0,52.0,2.0,beginner,ME,6.0,8.0,41.0,3.0,7.0,10.0,0.0,0.0,0.0,gaming,0
3399,2.0,32.0,2.0,expert,EE,7.0,8.0,77.0,14.0,10.0,20.0,0.0,0.0,1.0,hackathon,0
3400,0.0,52.0,5.0,beginner,ECE,8.0,0.0,56.0,8.0,7.0,17.0,1.0,1.0,0.0,sporting,0
3401,0.0,53.0,4.0,intermediate,CSE,0.0,0.0,29.0,11.0,9.0,8.0,0.0,0.0,0.5,contest,1
3402,2.0,32.0,5.0,beginner,CSE,0.0,5.0,61.0,12.0,10.0,10.0,1.0,1.0,0.2,fun,0
3403,1.0,64.0,1.0,beginner,ME,0.0,0.0,77.0,6.0,4.0,4.0,1.0,1.0,0.0,contest,0
3404,0.0,66.0,5.0,beginner,PIE,6.0,0.0,64.0,17.0,0.0,29.0,1.0,1.0,0.4,hackathon,0
3405,0.0,34.0,2.0,beginner,ECE,13.0,8.0,66.0,10.0,7.0,23.0,0.0,0.0,0.5,debate,0
3406,3.0,51.0,5.0,expert,CSE,0.0,0.0,62.0,17.0,9.0,4.0,1.0,0.0,0.2,singing,1
3407,0.0,18.0,1.0,beginner,ECM,0.0,7.0,39.0,9.0,9.0,9.0,0.0,0.0,0.0,contest,0
3408,0.0,67.0,4.0,expert,ECE,0.0,5.0,84.0,10.0,8.0,18.0,1.0,0.0,0.25,fun,1
3409,0.0,47.0,2.0,intermediate,CSE,5.0,8.0,28.0,15.0,9.0,11.0,1.0,0.0,0.5,singing,0
3410,0.0,50.0,5.0,beginner,ECM,5.0,0.0,56.0,19.0,6.0,17.0,1.0,1.0,0.8,contest,1
3411,4.0,46.0,5.0,expert,ECM,0.0,5.0,66.0,5.0,0.0,7.0,0.0,0.0,0.2,dance,0
3412,0.0,55.0,3.0,beginner,MM,6.0,8.0,35.0,4.0,3.0,30.0,1.0,0.0,0.0,fun,0
3413,1.0,59.0,5.0,beginner,CSE,6.0,0.0,22.0,14.0,10.0,4.0,1.0,0.0,0.4,gaming,0
3414,2.0,56.0,5.0,intermediate,PIE,7.0,7.0,,11.0,3.0,7.0,0.0,0.0,0.0,dance,0
3415,0.0,71.0,1.0,expert,ECE,8.0,5.0,19.0,9.0,3.0,8.0,1.0,0.0,0.0,sporting,0
3416,0.0,67.0,1.0,expert,ECE,6.0,0.0,22.0,18.0,10.0,3.0,1.0,0.0,1.0,contest,0
3417,0.0,52.0,,expert,ME,8.0,0.0,82.0,12.0,2.0,1.0,0.0,0.0,0.5,dance,0
3418,0.0,79.0,1.0,intermediate,ECE,0.0,6.0,66.0,8.0,8.0,3.0,0.0,0.0,0.0,hackathon,0
3419,1.0,71.0,2.0,intermediate,CSE,8.0,6.0,41.0,15.0,4.0,16.0,0.0,0.0,0.0,debate,0
3420,5.0,36.0,2.0,beginner,CSE,6.0,5.0,29.0,9.0,9.0,29.0,0.0,0.0,0.5,fun,0
3421,0.0,10.0,5.0,expert,CSE,0.0,8.0,85.0,8.0,8.0,25.0,1.0,0.0,0.4,sporting,1
3422,4.0,59.0,2.0,beginner,CSE,6.0,8.0,68.0,10.0,9.0,22.0,1.0,0.0,1.0,sporting,0
3423,5.0,42.0,3.0,beginner,CSE,,0.0,40.0,6.0,3.0,24.0,0.0,0.0,0.33,contest,1
3424,1.0,33.0,1.0,beginner,CSE,0.0,7.0,59.0,8.0,2.0,1.0,0.0,0.0,0.0,hackathon,1
3425,5.0,88.0,2.0,intermediate,ECE,7.0,7.0,50.0,10.0,0.0,4.0,0.0,0.0,0.5,contest,0
3426,0.0,60.0,4.0,intermediate,ECM,5.0,0.0,47.0,,3.0,30.0,1.0,0.0,0.25,other,1
3427,0.0,28.0,3.0,expert,ECM,7.0,7.0,80.0,3.0,7.0,10.0,1.0,0.0,0.67,other,0
3428,10.0,43.0,5.0,expert,CSE,0.0,0.0,63.0,8.0,9.0,21.0,1.0,1.0,0.8,hackathon,1
3429,1.0,39.0,4.0,intermediate,EE,0.0,0.0,48.0,13.0,10.0,17.0,0.0,0.0,0.5,hackathon,0
3430,0.0,76.0,4.0,beginner,CSE,0.0,6.0,26.0,0.0,7.0,16.0,1.0,0.0,1.0,gaming,0
3431,1.0,54.0,5.0,beginner,CSE,0.0,0.0,47.0,14.0,3.0,,0.0,0.0,0.6,contest,0
3432,1.0,31.0,4.0,beginner,CSE,5.0,0.0,19.0,14.0,9.0,12.0,0.0,0.0,1.0,hackathon,0
3433,1.0,60.0,2.0,intermediate,CSE,0.0,,64.0,16.0,4.0,5.0,0.0,0.0,0.5,hackathon,0
3434,1.0,32.0,2.0,intermediate,CE,7.0,7.0,33.0,10.0,6.0,2.0,0.0,0.0,0.0,hackathon,0
3435,0.0,57.0,4.0,intermediate,MM,15.0,0.0,57.0,12.0,5.0,16.0,1.0,0.0,0.5,hackathon,0
3436,1.0,39.0,2.0,expert,CSE,0.0,6.0,22.0,6.0,5.0,26.0,1.0,1.0,1.0,other,0
3437,0.0,51.0,2.0,intermediate,EE,16.0,8.0,59.0,8.0,8.0,23.0,1.0,1.0,1.0,contest,0
3438,1.0,57.0,2.0,intermediate,PIE,6.0,7.0,92.0,6.0,3.0,6.0,1.0,1.0,0.5,hackathon,0
3439,,,3.0,expert,ME,0.0,,22.0,70.0,5.0,7.0,1.0,1.0,0.67,contest,0
3440,2.0,61.0,3.0,beginner,CSE,0.0,7.0,20.0,14.0,1.0,17.0,1.0,1.0,0.33,debate,0
3441,0.0,15.0,3.0,beginner,CSE,7.0,7.0,41.0,13.0,3.0,12.0,0.0,0.0,0.0,hackathon,0
3442,0.0,30.0,1.0,beginner,ME,0.0,7.0,20.0,8.0,7.0,8.0,1.0,1.0,1.0,other,0
3443,,,4.0,intermediate,ECE,7.0,7.0,28.0,5.0,6.0,6.0,1.0,0.0,1.0,contest,1
3444,0.0,64.0,5.0,beginner,ECM,0.0,7.0,75.0,5.0,3.0,11.0,1.0,0.0,0.0,fun,0
3445,4.0,66.0,1.0,beginner,ECM,0.0,0.0,59.0,0.0,10.0,22.0,0.0,0.0,1.0,other,0
3446,2.0,81.0,3.0,intermediate,EE,5.0,7.0,58.0,5.0,2.0,20.0,0.0,0.0,1.0,gaming,0
3447,0.0,32.0,4.0,beginner,MM,8.0,7.0,84.0,15.0,4.0,29.0,0.0,0.0,1.0,hackathon,0
3448,4.0,14.0,2.0,beginner,CSE,0.0,,69.0,1.0,10.0,14.0,1.0,1.0,0.0,singing,0
3449,0.0,46.0,2.0,intermediate,ECE,7.0,0.0,25.0,72.0,1.0,11.0,0.0,0.0,0.0,sporting,0
3450,0.0,57.0,1.0,intermediate,MM,5.0,,48.0,7.0,7.0,14.0,0.0,0.0,1.0,contest,0
3451,0.0,48.0,3.0,intermediate,CSE,5.0,7.0,54.0,13.0,5.0,1.0,0.0,0.0,1.0,singing,0
3452,1.0,35.0,4.0,expert,EE,0.0,6.0,34.0,92.0,9.0,8.0,0.0,0.0,1.0,sporting,0
3453,0.0,34.0,4.0,intermediate,CSE,0.0,0.0,56.0,11.0,0.0,25.0,1.0,0.0,0.5,sporting,0
3454,0.0,42.0,1.0,beginner,CSE,6.0,0.0,43.0,8.0,1.0,13.0,0.0,0.0,1.0,contest,0
3455,0.0,79.0,5.0,beginner,CE,5.0,0.0,4.0,18.0,9.0,0.0,0.0,0.0,0.0,hackathon,0
3456,1.0,32.0,3.0,intermediate,ECE,7.0,7.0,34.0,,7.0,25.0,0.0,0.0,0.67,hackathon,0
3457,3.0,47.0,5.0,expert,CSE,0.0,7.0,55.0,14.0,7.0,11.0,0.0,0.0,1.0,gaming,0
3458,0.0,43.0,2.0,beginner,ECM,6.0,5.0,63.0,18.0,4.0,,1.0,0.0,0.0,hackathon,0
3459,20.0,63.0,3.0,intermediate,CSE,7.0,5.0,14.0,15.0,9.0,23.0,1.0,0.0,0.0,contest,0
3460,1.0,70.0,3.0,beginner,CSE,6.0,8.0,39.0,20.0,5.0,22.0,0.0,0.0,0.33,contest,0
3461,3.0,22.0,2.0,intermediate,CSE,6.0,5.0,32.0,4.0,7.0,15.0,0.0,0.0,1.0,hackathon,1
3462,1.0,45.0,2.0,beginner,CSE,11.0,0.0,55.0,12.0,7.0,7.0,0.0,0.0,0.5,hackathon,0
3463,3.0,29.0,5.0,intermediate,CSE,6.0,0.0,37.0,7.0,8.0,20.0,0.0,0.0,0.2,debate,0
3464,3.0,0.0,1.0,beginner,ECE,0.0,8.0,42.0,12.0,6.0,8.0,0.0,0.0,1.0,hackathon,0
3465,1.0,81.0,5.0,beginner,CE,7.0,0.0,32.0,5.0,5.0,16.0,0.0,0.0,0.6,fun,0
3466,0.0,55.0,5.0,beginner,EE,6.0,0.0,13.0,2.0,5.0,8.0,1.0,1.0,0.4,hackathon,0
3467,5.0,73.0,4.0,beginner,ECE,5.0,8.0,8.0,0.0,8.0,30.0,0.0,0.0,1.0,sporting,1
3468,1.0,78.0,1.0,expert,ME,8.0,5.0,57.0,13.0,5.0,1.0,0.0,0.0,0.0,hackathon,0
3469,0.0,66.0,4.0,intermediate,ECE,6.0,0.0,78.0,9.0,2.0,15.0,1.0,1.0,0.75,hackathon,0
3470,1.0,12.0,1.0,intermediate,CSE,0.0,8.0,30.0,19.0,10.0,0.0,0.0,0.0,0.0,hackathon,0
3471,0.0,79.0,3.0,intermediate,CSE,8.0,0.0,71.0,3.0,1.0,5.0,0.0,0.0,0.67,hackathon,0
3472,8.0,48.0,1.0,intermediate,ECE,8.0,0.0,63.0,3.0,6.0,10.0,0.0,0.0,1.0,other,0
3473,3.0,0.0,5.0,intermediate,CSE,16.0,0.0,61.0,2.0,3.0,3.0,1.0,0.0,0.8,other,0
3474,2.0,63.0,1.0,beginner,ME,7.0,6.0,58.0,12.0,10.0,18.0,1.0,1.0,0.0,contest,0
3475,7.0,56.0,5.0,beginner,ECE,6.0,6.0,74.0,8.0,6.0,28.0,0.0,0.0,1.0,hackathon,1
3476,0.0,43.0,2.0,beginner,CSE,18.0,0.0,77.0,6.0,6.0,10.0,1.0,0.0,0.0,hackathon,1
3477,5.0,37.0,3.0,beginner,CSE,6.0,6.0,52.0,18.0,4.0,30.0,0.0,0.0,0.33,hackathon,0
3478,0.0,22.0,5.0,beginner,ECM,0.0,0.0,20.0,10.0,5.0,24.0,0.0,0.0,1.0,hackathon,0
3479,0.0,83.0,5.0,expert,CE,6.0,0.0,35.0,16.0,4.0,25.0,1.0,0.0,0.2,hackathon,0
3480,2.0,31.0,2.0,expert,EE,5.0,7.0,75.0,15.0,8.0,7.0,0.0,0.0,1.0,hackathon,1
3481,0.0,62.0,4.0,intermediate,CSE,6.0,8.0,73.0,6.0,10.0,24.0,1.0,0.0,0.0,contest,1
3482,0.0,38.0,1.0,intermediate,ME,8.0,8.0,51.0,1.0,0.0,21.0,0.0,0.0,1.0,debate,0
3483,0.0,71.0,5.0,expert,ECE,0.0,7.0,34.0,19.0,10.0,13.0,1.0,0.0,0.8,debate,0
3484,0.0,41.0,3.0,intermediate,CSE,5.0,7.0,18.0,6.0,1.0,7.0,1.0,1.0,0.0,sporting,0
3485,0.0,53.0,3.0,expert,PIE,6.0,7.0,42.0,5.0,8.0,2.0,1.0,0.0,0.0,hackathon,0
3486,0.0,35.0,4.0,beginner,CSE,7.0,7.0,62.0,17.0,10.0,26.0,1.0,0.0,1.0,contest,0
3487,0.0,39.0,1.0,expert,ECE,8.0,0.0,43.0,2.0,2.0,1.0,0.0,0.0,1.0,sporting,0
3488,1.0,53.0,3.0,expert,ECE,0.0,7.0,31.0,16.0,6.0,1.0,0.0,0.0,0.0,fun,1
3489,0.0,66.0,,beginner,ECM,0.0,6.0,42.0,15.0,9.0,14.0,0.0,0.0,0.8,other,0
3490,0.0,37.0,3.0,expert,CE,0.0,8.0,61.0,16.0,9.0,22.0,1.0,1.0,0.67,gaming,0
3491,2.0,33.0,3.0,beginner,ECE,5.0,7.0,59.0,5.0,8.0,12.0,1.0,,0.33,contest,0
3492,1.0,40.0,3.0,beginner,ECE,0.0,0.0,74.0,10.0,10.0,22.0,1.0,1.0,0.0,contest,0
3493,4.0,63.0,2.0,intermediate,ECM,8.0,0.0,31.0,13.0,0.0,25.0,1.0,1.0,0.0,sporting,0
3494,1.0,33.0,5.0,expert,ECM,8.0,0.0,38.0,2.0,2.0,6.0,1.0,0.0,0.8,contest,0
3495,1.0,60.0,5.0,intermediate,MM,0.0,8.0,9.0,12.0,5.0,,0.0,0.0,1.0,hackathon,0
3496,3.0,75.0,3.0,expert,CSE,6.0,8.0,55.0,17.0,10.0,12.0,1.0,1.0,0.67,hackathon,0
3497,3.0,65.0,4.0,intermediate,ECM,5.0,6.0,56.0,1.0,2.0,15.0,1.0,1.0,0.0,sporting,0
3498,0.0,39.0,1.0,beginner,ME,6.0,5.0,58.0,4.0,2.0,18.0,0.0,0.0,1.0,dance,0
3499,3.0,16.0,2.0,beginner,CE,7.0,5.0,47.0,3.0,8.0,2.0,1.0,1.0,1.0,hackathon,0
3500,0.0,35.0,3.0,expert,ECM,0.0,6.0,71.0,7.0,1.0,8.0,0.0,0.0,0.33,hackathon,0
3501,,,5.0,beginner,ECM,6.0,5.0,57.0,12.0,7.0,19.0,1.0,0.0,0.6,sporting,0
3502,2.0,46.0,1.0,beginner,EE,6.0,8.0,41.0,20.0,1.0,19.0,0.0,0.0,1.0,hackathon,0
3503,0.0,57.0,5.0,expert,EE,6.0,0.0,43.0,17.0,4.0,8.0,1.0,1.0,0.4,sporting,0
3504,6.0,51.0,5.0,beginner,ECE,5.0,0.0,33.0,19.0,,21.0,0.0,0.0,0.2,contest,0
3505,2.0,69.0,3.0,beginner,ME,5.0,0.0,45.0,17.0,10.0,4.0,0.0,0.0,0.67,gaming,1
3506,2.0,22.0,1.0,expert,ECM,6.0,5.0,2.0,16.0,5.0,2.0,1.0,,0.0,contest,0
3507,6.0,18.0,5.0,beginner,CSE,7.0,7.0,20.0,4.0,5.0,27.0,1.0,1.0,0.8,other,0
3508,6.0,22.0,1.0,beginner,CSE,8.0,6.0,55.0,20.0,3.0,29.0,0.0,0.0,0.0,debate,1
3509,0.0,49.0,5.0,intermediate,MM,8.0,,50.0,3.0,9.0,14.0,1.0,0.0,0.0,other,0
3510,2.0,27.0,3.0,beginner,ME,5.0,7.0,18.0,87.0,9.0,18.0,1.0,,0.67,other,0
3511,5.0,37.0,2.0,expert,EE,0.0,8.0,20.0,,3.0,3.0,0.0,0.0,0.5,hackathon,0
3512,,,5.0,expert,CE,8.0,5.0,47.0,10.0,5.0,26.0,1.0,1.0,0.6,dance,0
3513,0.0,57.0,3.0,expert,PIE,0.0,7.0,52.0,9.0,8.0,2.0,1.0,1.0,1.0,hackathon,0
3514,1.0,76.0,4.0,intermediate,CE,0.0,6.0,59.0,16.0,8.0,11.0,0.0,0.0,0.75,contest,1
3515,0.0,80.0,5.0,beginner,CSE,0.0,,68.0,17.0,3.0,28.0,0.0,0.0,0.2,gaming,1
3516,,,3.0,beginner,EE,5.0,0.0,52.0,16.0,2.0,12.0,0.0,0.0,0.33,hackathon,0
3517,3.0,48.0,5.0,intermediate,EE,8.0,0.0,68.0,15.0,1.0,15.0,1.0,1.0,1.0,hackathon,0
3518,1.0,40.0,1.0,beginner,PIE,5.0,0.0,42.0,2.0,3.0,23.0,0.0,0.0,0.0,hackathon,0
3519,0.0,23.0,4.0,beginner,ECM,6.0,7.0,30.0,17.0,3.0,14.0,1.0,0.0,0.25,gaming,0
3520,0.0,65.0,2.0,beginner,CSE,8.0,0.0,65.0,12.0,1.0,11.0,0.0,0.0,1.0,debate,0
3521,1.0,35.0,4.0,beginner,MM,7.0,7.0,43.0,12.0,0.0,27.0,1.0,0.0,0.5,hackathon,0
3522,7.0,49.0,2.0,beginner,CSE,5.0,7.0,29.0,16.0,8.0,9.0,0.0,0.0,1.0,gaming,0
3523,0.0,36.0,3.0,expert,ECM,0.0,5.0,83.0,1.0,7.0,12.0,0.0,0.0,0.0,contest,0
3524,0.0,51.0,1.0,intermediate,CSE,6.0,0.0,68.0,9.0,6.0,1.0,1.0,0.0,0.0,contest,0
3525,,,5.0,intermediate,CE,0.0,0.0,70.0,0.0,5.0,10.0,1.0,0.0,0.2,contest,0
3526,0.0,66.0,5.0,beginner,PIE,5.0,6.0,57.0,9.0,1.0,24.0,0.0,0.0,0.2,hackathon,1
3527,,,4.0,intermediate,EE,6.0,5.0,64.0,7.0,9.0,27.0,0.0,0.0,0.75,other,0
3528,,,3.0,beginner,CSE,,0.0,57.0,14.0,,12.0,1.0,0.0,0.33,contest,1
3529,0.0,76.0,1.0,intermediate,ECE,5.0,0.0,81.0,15.0,9.0,2.0,0.0,0.0,0.0,gaming,0
3530,0.0,20.0,3.0,beginner,ECM,6.0,5.0,35.0,17.0,9.0,9.0,0.0,0.0,0.33,gaming,0
3531,0.0,52.0,3.0,intermediate,CSE,8.0,8.0,67.0,15.0,6.0,27.0,0.0,0.0,0.67,hackathon,0
3532,1.0,38.0,4.0,expert,CSE,7.0,5.0,58.0,18.0,9.0,22.0,1.0,0.0,0.25,gaming,1
3533,1.0,43.0,4.0,beginner,ECE,7.0,5.0,40.0,7.0,6.0,15.0,1.0,0.0,0.75,hackathon,0
3534,0.0,43.0,4.0,beginner,ME,8.0,6.0,92.0,17.0,8.0,15.0,0.0,0.0,0.0,contest,1
3535,3.0,89.0,3.0,beginner,CSE,7.0,5.0,25.0,20.0,8.0,30.0,0.0,0.0,0.0,debate,0
3536,2.0,107.0,5.0,beginner,CE,0.0,7.0,40.0,2.0,2.0,25.0,1.0,1.0,0.6,hackathon,0
3537,0.0,61.0,4.0,intermediate,ECE,0.0,0.0,40.0,4.0,6.0,24.0,1.0,0.0,0.75,gaming,0
3538,,,4.0,intermediate,ECE,5.0,6.0,29.0,15.0,7.0,22.0,0.0,0.0,0.25,dance,1
3539,4.0,52.0,1.0,intermediate,CSE,6.0,8.0,69.0,9.0,1.0,16.0,0.0,0.0,0.0,contest,0
3540,1.0,72.0,3.0,beginner,ME,7.0,7.0,77.0,7.0,10.0,10.0,1.0,1.0,0.67,hackathon,1
3541,,,5.0,beginner,CSE,8.0,0.0,27.0,18.0,7.0,26.0,0.0,0.0,0.0,gaming,0
3542,1.0,29.0,5.0,expert,CSE,8.0,5.0,29.0,9.0,2.0,6.0,0.0,0.0,0.2,hackathon,0
3543,0.0,87.0,1.0,expert,CSE,0.0,6.0,81.0,12.0,3.0,26.0,1.0,0.0,0.0,hackathon,0
3544,1.0,62.0,1.0,expert,CSE,8.0,5.0,31.0,10.0,5.0,17.0,0.0,0.0,1.0,contest,1
3545,3.0,30.0,5.0,expert,CSE,0.0,0.0,21.0,20.0,6.0,3.0,0.0,0.0,0.2,hackathon,0
3546,1.0,61.0,2.0,beginner,ECM,6.0,0.0,68.0,4.0,8.0,12.0,0.0,0.0,1.0,hackathon,1
3547,0.0,37.0,1.0,intermediate,PIE,0.0,0.0,27.0,14.0,3.0,23.0,0.0,0.0,1.0,contest,1
3548,1.0,47.0,5.0,expert,CE,,6.0,,1.0,10.0,,1.0,1.0,0.6,debate,0
3549,1.0,73.0,2.0,beginner,MM,0.0,5.0,61.0,9.0,9.0,1.0,1.0,0.0,0.0,gaming,0
3550,2.0,63.0,5.0,intermediate,CSE,0.0,5.0,46.0,10.0,6.0,9.0,1.0,0.0,0.0,contest,0
3551,6.0,76.0,2.0,expert,ECE,5.0,0.0,70.0,6.0,9.0,15.0,1.0,0.0,1.0,fun,1
3552,2.0,77.0,2.0,beginner,ME,5.0,5.0,69.0,1.0,10.0,15.0,1.0,0.0,0.0,singing,0
3553,2.0,33.0,4.0,beginner,CE,0.0,0.0,50.0,7.0,10.0,0.0,1.0,1.0,0.0,dance,0
3554,9.0,33.0,5.0,expert,ECE,5.0,8.0,71.0,7.0,9.0,6.0,0.0,0.0,0.0,contest,1
3555,1.0,30.0,5.0,beginner,EE,0.0,0.0,34.0,0.0,6.0,12.0,0.0,0.0,1.0,debate,0
3556,0.0,22.0,1.0,expert,ECM,8.0,0.0,39.0,15.0,9.0,17.0,1.0,1.0,1.0,gaming,0
3557,5.0,32.0,3.0,beginner,CSE,0.0,0.0,53.0,5.0,7.0,28.0,1.0,0.0,1.0,debate,0
3558,,,5.0,intermediate,CSE,8.0,0.0,57.0,2.0,9.0,15.0,1.0,0.0,0.8,debate,0
3559,0.0,71.0,1.0,beginner,ME,8.0,7.0,26.0,14.0,4.0,2.0,0.0,0.0,1.0,contest,0
3560,1.0,52.0,5.0,beginner,MM,8.0,0.0,34.0,2.0,6.0,28.0,0.0,0.0,0.8,fun,0
3561,0.0,58.0,5.0,intermediate,ECE,6.0,0.0,21.0,11.0,0.0,10.0,1.0,1.0,0.2,gaming,0
3562,1.0,69.0,2.0,beginner,ECM,0.0,0.0,44.0,17.0,2.0,6.0,0.0,0.0,0.0,hackathon,0
3563,0.0,64.0,2.0,intermediate,CSE,5.0,7.0,47.0,4.0,1.0,14.0,1.0,1.0,0.5,dance,0
3564,7.0,23.0,3.0,expert,ECE,5.0,0.0,39.0,4.0,2.0,17.0,1.0,1.0,1.0,contest,0
3565,6.0,82.0,4.0,beginner,EE,0.0,0.0,11.0,20.0,0.0,23.0,0.0,0.0,0.25,debate,0
3566,8.0,45.0,2.0,beginner,ECE,5.0,6.0,74.0,7.0,2.0,8.0,1.0,1.0,1.0,hackathon,0
3567,0.0,15.0,5.0,expert,ME,8.0,6.0,69.0,8.0,2.0,23.0,1.0,0.0,0.4,gaming,0
3568,2.0,51.0,5.0,beginner,CSE,7.0,8.0,16.0,17.0,9.0,26.0,0.0,0.0,1.0,fun,0
3569,4.0,53.0,2.0,beginner,CSE,5.0,6.0,68.0,12.0,10.0,19.0,0.0,0.0,1.0,hackathon,0
